Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
the christmas,2,1475,"[857, 1475]",S8JW.tsv
so that,2,1505,"[621, 1505]",S8JW.tsv
any more,2,1505,"[940, 1505]",S8JW.tsv
we clear,2,1562,"[818, 1562]",S8JW.tsv
small,1,16,"[13, 16, 204, 206, 262, 265, 411, 484, 563, 749, 1040, 1050, 1051, 1067, 1083, 1132, 1198]",S8JW.tsv
could be,2,1540,"[18, 1540, 1543]",S8JW.tsv
which be quite,3,1134,"[44, 1134]",S8JW.tsv
we have a,3,1496,"[44, 207, 778, 819, 1496, 1498]",S8JW.tsv
a bite of,3,170,"[50, 170, 248, 333, 621, 626, 628, 753, 1120, 1157]",S8JW.tsv
even that be quite,4,417,"[55, 417]",S8JW.tsv
work like,2,1060,"[55, 1060]",S8JW.tsv
yeah so,2,262,"[55, 262, 889, 1083, 1106, 1121, 1125]",S8JW.tsv
like you know,3,1456,"[55, 1456, 1471]",S8JW.tsv
down the,2,357,"[67, 357]",S8JW.tsv
sort of like,3,423,"[67, 179, 423, 1087]",S8JW.tsv
rip,1,1069,"[67, 1069, 1091]",S8JW.tsv
do sort of,3,1467,"[67, 1467]",S8JW.tsv
clothe,1,899,"[80, 899, 1279]",S8JW.tsv
it be alright,3,1328,"[80, 1328, 1427]",S8JW.tsv
three,1,461,"[84, 86, 461, 903, 918, 1547]",S8JW.tsv
and a,2,1100,"[84, 86, 122, 154, 156, 903, 1100, 1514]",S8JW.tsv
of on,2,1452,"[98, 1452]",S8JW.tsv
have be,2,1467,"[98, 146, 568, 1467]",S8JW.tsv
get in,2,313,"[126, 127, 313, 761, 947, 1294]",S8JW.tsv
on the way,3,1452,"[152, 154, 1452, 1467]",S8JW.tsv
but it's,2,1060,"[154, 405, 716, 1060]",S8JW.tsv
get there,2,983,"[156, 983]",S8JW.tsv
we get,2,1356,"[156, 1356, 1452]",S8JW.tsv
the butcher come,3,159,"[158, 159, 160]",S8JW.tsv
cos you,2,161,"[113, 161, 290, 626, 1071, 1556]",S8JW.tsv
don't you,2,1104,"[161, 1104]",S8JW.tsv
we be,2,161,"[138, 141, 161, 170, 271, 484, 563, 749, 832, 861, 1273, 1370, 1458]",S8JW.tsv
we be like,3,170,"[161, 170, 1458]",S8JW.tsv
you wanna get,3,1538,"[161, 1538]",S8JW.tsv
just about,2,1489,"[163, 1489]",S8JW.tsv
little bite,2,360,"[179, 360, 370, 423]",S8JW.tsv
like mm,2,1458,"[179, 1458]",S8JW.tsv
be a bite,3,333,"[196, 333, 865, 879, 1197]",S8JW.tsv
yeah that be,3,1452,"[196, 1452]",S8JW.tsv
that be a,3,1463,"[196, 1463]",S8JW.tsv
veggie,1,229,"[209, 229, 248, 467]",S8JW.tsv
breakfast,1,258,"[209, 258]",S8JW.tsv
exactly,1,227,"[176, 227, 490, 742, 1307]",S8JW.tsv
with a,2,975,"[248, 588, 722, 975, 1157, 1327, 1329]",S8JW.tsv
a big,2,486,"[248, 486, 663, 1047, 1071]",S8JW.tsv
qi,1,272,"[271, 272, 275]",S8JW.tsv
relate,1,1038,"[271, 1038]",S8JW.tsv
drink,1,271,"[12, 271, 940, 1328, 1367, 1434]",S8JW.tsv
i'd,1,579,"[330, 579, 1028, 1057, 1413]",S8JW.tsv
whether,1,1100,"[330, 895, 1083, 1100, 1440]",S8JW.tsv
to work,2,861,"[330, 861, 1132]",S8JW.tsv
mango,1,1350,"[330, 1350, 1352]",S8JW.tsv
and i,2,886,"[378, 886, 1028, 1139, 1364, 1416, 1515]",S8JW.tsv
of bread,2,545,"[380, 545]",S8JW.tsv
and make,2,411,"[394, 411]",S8JW.tsv
drill,1,1142,"[420, 1107, 1139, 1142]",S8JW.tsv
power,1,1504,"[420, 1085, 1504]",S8JW.tsv
front,1,1434,"[435, 1391, 1434]",S8JW.tsv
reason,1,491,"[292, 491]",S8JW.tsv
for some reason,3,1198,"[491, 1198]",S8JW.tsv
away,1,492,"[92, 387, 492, 818, 891, 899, 1218, 1429]",S8JW.tsv
what's,1,521,"[272, 275, 520, 521, 642, 739, 1075, 1306]",S8JW.tsv
what's wrong with you,4,521,"[520, 521]",S8JW.tsv
with you,2,1524,"[521, 1524]",S8JW.tsv
no it be,3,1427,"[523, 1051, 1427]",S8JW.tsv
pass,1,527,"[499, 527]",S8JW.tsv
through,1,601,"[527, 601, 1028, 1045, 1094, 1109, 1121, 1125, 1128, 1134]",S8JW.tsv
do we,2,615,"[544, 615, 951, 1471, 1484]",S8JW.tsv
we we,2,1498,"[544, 885, 1498]",S8JW.tsv
like have,2,1096,"[561, 1096]",S8JW.tsv
a small,2,563,"[204, 563, 1067, 1132]",S8JW.tsv
as like,2,1104,"[563, 1104]",S8JW.tsv
be any,2,1234,"[568, 1234]",S8JW.tsv
it though,2,588,"[427, 588]",S8JW.tsv
you couldn't,2,607,"[387, 607, 1096]",S8JW.tsv
slice,1,625,"[545, 615, 625]",S8JW.tsv
make a,2,1132,"[625, 1103, 1132, 1532]",S8JW.tsv
i didn't,2,1515,"[671, 1515]",S8JW.tsv
to your,2,679,"[150, 292, 679, 814]",S8JW.tsv
i think they,3,1069,"[681, 1069, 1238, 1379]",S8JW.tsv
set,1,682,"[681, 682, 691, 722, 735, 1092, 1376]",S8JW.tsv
it come,2,691,"[234, 260, 691, 1168]",S8JW.tsv
shop,1,915,"[691, 915, 1172, 1452]",S8JW.tsv
again,1,695,"[431, 695, 1228]",S8JW.tsv
parent,1,695,"[27, 192, 695, 738, 741, 742, 745, 746, 1222, 1233, 1273, 1286, 1507]",S8JW.tsv
think that,2,1395,"[695, 1395]",S8JW.tsv
come on,2,695,"[234, 695, 724, 735, 1432]",S8JW.tsv
go off,2,1456,"[695, 709, 1456]",S8JW.tsv
that the,2,1498,"[695, 706, 1498]",S8JW.tsv
just the,2,1526,"[540, 695, 1526]",S8JW.tsv
awful,1,1233,"[706, 1233, 1287]",S8JW.tsv
it's the,2,709,"[439, 709, 883, 1109, 1385]",S8JW.tsv
i'm warm now,3,709,"[678, 709]",S8JW.tsv
whatever,1,1033,"[709, 1033, 1085]",S8JW.tsv
yesterday,1,1081,"[709, 1081]",S8JW.tsv
them's,1,1279,"[709, 1279]",S8JW.tsv
doesn't,1,719,"[524, 719, 724, 1026, 1083, 1124, 1132, 1212, 1323]",S8JW.tsv
eighteen,1,1041,"[722, 1040, 1041, 1042, 1066, 1416]",S8JW.tsv
in the morning,3,735,"[461, 488, 724, 735]",S8JW.tsv
think they,2,1069,"[735, 1069, 1238, 1379]",S8JW.tsv
just come,2,1456,"[735, 1456]",S8JW.tsv
what's go on,3,1075,"[739, 1075]",S8JW.tsv
my parent,2,742,"[192, 742, 1233, 1273]",S8JW.tsv
car,1,751,"[749, 751, 765, 766, 823, 1277]",S8JW.tsv
didn't get,2,1513,"[751, 1513]",S8JW.tsv
a bite of a,4,753,"[333, 753, 1120]",S8JW.tsv
like that,2,1009,"[761, 1009, 1061, 1067, 1096, 1098, 1130, 1258, 1327, 1334, 1343]",S8JW.tsv
full of,2,1456,"[763, 1456]",S8JW.tsv
i just,2,1094,"[765, 1028, 1061, 1089, 1094, 1214]",S8JW.tsv
in the car,3,1277,"[765, 766, 1277]",S8JW.tsv
it but,2,770,"[446, 448, 449, 770]",S8JW.tsv
from the,2,869,"[770, 771, 869, 1051, 1094]",S8JW.tsv
like yeah yeah,3,1453,"[776, 1453]",S8JW.tsv
won't,1,1009,"[780, 1009, 1010]",S8JW.tsv
no i'm,2,782,"[591, 678, 782, 1412]",S8JW.tsv
quite good,2,896,"[399, 782, 896, 1065, 1432, 1498]",S8JW.tsv
be they,2,963,"[788, 963, 1200, 1486, 1553]",S8JW.tsv
expensive,1,1134,"[788, 1134]",S8JW.tsv
but yeah,2,814,"[143, 788, 814, 1500, 1558]",S8JW.tsv
get a nice,3,1280,"[796, 1280]",S8JW.tsv
load,1,814,"[433, 814, 903, 1132]",S8JW.tsv
suppose,1,814,"[395, 399, 814, 844, 1009, 1238, 1273]",S8JW.tsv
be suppose to,3,1273,"[814, 1273]",S8JW.tsv
and be,2,1502,"[814, 1502]",S8JW.tsv
it be a,3,824,"[350, 353, 824, 944]",S8JW.tsv
that would,2,1058,"[828, 1055, 1058, 1395, 1403, 1534]",S8JW.tsv
them and,2,1500,"[828, 1500]",S8JW.tsv
yes,1,836,"[585, 836, 889, 945, 982, 989, 997, 1105, 1248, 1357, 1373, 1408, 1472, 1506, 1545, 1554, 1561]",S8JW.tsv
would have,2,838,"[292, 838]",S8JW.tsv
be alright,2,1190,"[80, 843, 1190, 1328, 1427]",S8JW.tsv
most,1,849,"[453, 455, 849, 863, 899, 969, 1104, 1109, 1233, 1467]",S8JW.tsv
much as,2,1434,"[871, 1434]",S8JW.tsv
that sort of thing,4,1130,"[879, 1130]",S8JW.tsv
younger,1,1376,"[879, 1376, 1382]",S8JW.tsv
the sort of thing,4,883,"[394, 883]",S8JW.tsv
it's not,2,1060,"[889, 997, 1060, 1182, 1380]",S8JW.tsv
or not,2,1538,"[895, 1538]",S8JW.tsv
he just come,3,1456,"[903, 1456]",S8JW.tsv
towards,1,906,"[260, 906]",S8JW.tsv
i'll have that,3,975,"[906, 975]",S8JW.tsv
he'd,1,1382,"[906, 1382]",S8JW.tsv
find,1,918,"[238, 265, 918, 922, 1506]",S8JW.tsv
be it a,3,943,"[823, 943, 1170]",S8JW.tsv
didn't we,2,945,"[427, 945]",S8JW.tsv
be healthy,2,979,"[945, 979]",S8JW.tsv
i would,2,953,"[353, 953, 1396]",S8JW.tsv
the most,2,969,"[899, 969, 1104, 1233]",S8JW.tsv
just a,2,997,"[132, 997, 1120, 1360, 1456]",S8JW.tsv
it's not just,3,1380,"[997, 1380]",S8JW.tsv
door,1,1022,"[816, 1022, 1028]",S8JW.tsv
piece of,2,1092,"[1028, 1092]",S8JW.tsv
like through,2,1094,"[1028, 1094]",S8JW.tsv
through the,2,1134,"[1028, 1109, 1134]",S8JW.tsv
start,1,1028,"[360, 1028, 1260, 1377, 1410]",S8JW.tsv
piece,1,1515,"[1028, 1091, 1515]",S8JW.tsv
yeah the,2,1034,"[221, 1034, 1441]",S8JW.tsv
eighteen volt,2,1041,"[1040, 1041, 1042, 1066]",S8JW.tsv
grinder,1,1056,"[1045, 1056, 1132]",S8JW.tsv
just like a,3,1067,"[1045, 1067]",S8JW.tsv
be pretty,2,1045,"[339, 1045, 1130]",S8JW.tsv
angle grinder,2,1132,"[1045, 1132]",S8JW.tsv
the ones,2,1197,"[1045, 1197, 1203]",S8JW.tsv
it look,2,1214,"[1045, 1214]",S8JW.tsv
dremel,1,1060,"[1047, 1060]",S8JW.tsv
be like mm,3,1458,"[1049, 1458]",S8JW.tsv
that would be,3,1058,"[1055, 1058, 1395]",S8JW.tsv
enough yeah,2,1061,"[1060, 1061]",S8JW.tsv
shape,1,1065,"[1061, 1065, 1518, 1521, 1524, 1526]",S8JW.tsv
you just,2,1061,"[371, 395, 537, 729, 1061, 1067, 1345]",S8JW.tsv
band saw,2,1067,"[1066, 1067, 1068, 1071]",S8JW.tsv
band,1,1067,"[1066, 1067, 1068, 1100]",S8JW.tsv
cordless,1,1104,"[1066, 1103, 1104, 1113]",S8JW.tsv
yeah well,2,1515,"[1066, 1515]",S8JW.tsv
that you can,3,1068,"[1067, 1068]",S8JW.tsv
a band saw,3,1071,"[1068, 1071]",S8JW.tsv
that's what i,3,1130,"[1070, 1130]",S8JW.tsv
sneak,1,1074,"[461, 469, 1074]",S8JW.tsv
get it,2,1087,"[172, 586, 1087, 1507, 1513, 1515]",S8JW.tsv
it's sort of,3,1087,"[861, 1087, 1100]",S8JW.tsv
but like,2,1087,"[767, 1087, 1334]",S8JW.tsv
imagine,1,1089,"[663, 911, 1058, 1089, 1091, 1092, 1094, 1234, 1459]",S8JW.tsv
can imagine,2,1234,"[1089, 1234]",S8JW.tsv
metal,1,1091,"[1060, 1091]",S8JW.tsv
piece of wood,3,1092,"[1091, 1092]",S8JW.tsv
a an,2,1456,"[1091, 1456]",S8JW.tsv
rather than,2,1526,"[1091, 1521, 1526]",S8JW.tsv
jigsaw,1,1104,"[1095, 1101, 1104, 1121, 1127]",S8JW.tsv
handle,1,1101,"[260, 1101]",S8JW.tsv
one that,2,1101,"[1067, 1101]",S8JW.tsv
like the other,3,1496,"[1101, 1496]",S8JW.tsv
i would say,3,1107,"[353, 1107]",S8JW.tsv
thing that you,3,1109,"[394, 1109]",S8JW.tsv
cut through,2,1128,"[1109, 1128]",S8JW.tsv
yeah i mean,3,1113,"[676, 1113]",S8JW.tsv
circular saw,2,1120,"[1113, 1120]",S8JW.tsv
quite enough,2,1115,"[1060, 1115]",S8JW.tsv
in a way,3,1121,"[1120, 1121]",S8JW.tsv
than the,2,1132,"[1121, 1132, 1197]",S8JW.tsv
cope with,2,1489,"[1121, 1489]",S8JW.tsv
i really,2,1125,"[338, 1125]",S8JW.tsv
struggle,1,1125,"[419, 1125]",S8JW.tsv
angle,1,1132,"[1125, 1132]",S8JW.tsv
will,1,1127,"[970, 1127, 1397]",S8JW.tsv
sds,1,1139,"[421, 423, 439, 1139]",S8JW.tsv
mention,1,1139,"[442, 1138, 1139]",S8JW.tsv
flip,1,1141,"[64, 1141]",S8JW.tsv
core drill,2,1142,"[1141, 1142]",S8JW.tsv
action,1,1149,"[425, 1149]",S8JW.tsv
what be,2,1149,"[963, 1149, 1239, 1241, 1286, 1303, 1358, 1486, 1496, 1509]",S8JW.tsv
they're in the,3,1277,"[1172, 1277]",S8JW.tsv
really good,2,1178,"[1060, 1069, 1081, 1178, 1180]",S8JW.tsv
aren't they,2,1203,"[60, 1203]",S8JW.tsv
tree,1,1273,"[1203, 1210, 1268, 1273]",S8JW.tsv
look like a,3,1214,"[1210, 1214]",S8JW.tsv
doesn't it,2,1212,"[1124, 1212]",S8JW.tsv
that i think,3,1248,"[1069, 1248]",S8JW.tsv
like one of,3,1266,"[1104, 1266]",S8JW.tsv
so many,2,1382,"[1266, 1382]",S8JW.tsv
i could,2,1297,"[1011, 1297, 1489, 1532]",S8JW.tsv
part of,2,1306,"[292, 1306]",S8JW.tsv
that that,2,1317,"[1067, 1317]",S8JW.tsv
dip,1,1327,"[1154, 1327]",S8JW.tsv
be like that,3,1343,"[1327, 1343]",S8JW.tsv
it look like,3,1369,"[1214, 1369]",S8JW.tsv
morning,1,735,"[381, 461, 488, 724, 734, 735, 1391]",S8JW.tsv
wanna get,2,1538,"[1396, 1398, 1538]",S8JW.tsv
sure,1,1098,"[577, 1014, 1098, 1380, 1412]",S8JW.tsv
you need,2,1435,"[357, 1435]",S8JW.tsv
explain,1,1531,"[1506, 1531]",S8JW.tsv
didn't get it,3,1513,"[1507, 1513]",S8JW.tsv
explain it,2,1531,"[1517, 1520, 1531]",S8JW.tsv
but with,2,1521,"[975, 1521]",S8JW.tsv
wood,1,1550,"[1092, 1550]",S8JW.tsv
tile,1,1550,"[1518, 1535, 1550, 1555]",S8JW.tsv
hexagonal,1,1559,"[1556, 1559]",S8JW.tsv
we manage to,3,787,"[11, 161, 787]",S8JW.tsv
the course,2,385,"[53, 385]",S8JW.tsv
oh this,2,1155,"[53, 1155, 1180]",S8JW.tsv
jog round,2,90,"[55, 90]",S8JW.tsv
so yeah,2,188,"[55, 80, 188, 399, 512, 1121, 1324]",S8JW.tsv
it so,2,267,"[55, 267, 399, 765]",S8JW.tsv
it so yeah,3,399,"[55, 399]",S8JW.tsv
up in,2,188,"[63, 188, 262]",S8JW.tsv
we'd,1,143,"[80, 143, 216, 1370]",S8JW.tsv
test,1,96,"[47, 96, 98]",S8JW.tsv
he have,2,96,"[95, 96, 98, 837]",S8JW.tsv
have this,2,537,"[96, 537]",S8JW.tsv
on christmas,2,504,"[98, 504, 559]",S8JW.tsv
afterwards,1,122,"[119, 122, 623]",S8JW.tsv
play with,2,123,"[13, 123]",S8JW.tsv
nieces,1,262,"[123, 262]",S8JW.tsv
get in trouble,3,127,"[126, 127]",S8JW.tsv
think i,2,448,"[127, 448, 671, 1532]",S8JW.tsv
light,1,133,"[132, 133, 378]",S8JW.tsv
frost,1,133,"[132, 133]",S8JW.tsv
gran,1,152,"[150, 152, 158]",S8JW.tsv
the way,2,155,"[152, 154, 155, 1452, 1467]",S8JW.tsv
to see,2,915,"[152, 915]",S8JW.tsv
like it's,2,154,"[117, 154, 1087]",S8JW.tsv
be kind of,3,741,"[154, 741, 1256]",S8JW.tsv
be kind of like,4,1200,"[154, 1200]",S8JW.tsv
she be like,3,161,"[27, 161]",S8JW.tsv
it out,2,371,"[161, 371, 623]",S8JW.tsv
we have to,3,495,"[161, 491, 495, 1228]",S8JW.tsv
then we,2,615,"[161, 615]",S8JW.tsv
could've,1,246,"[179, 246]",S8JW.tsv
wasn't it,2,196,"[24, 196]",S8JW.tsv
do like,2,448,"[198, 448, 865, 879]",S8JW.tsv
it be just,3,219,"[88, 219, 739, 788, 1051, 1371]",S8JW.tsv
the the,2,237,"[88, 237, 368, 753, 1025, 1028, 1045, 1083, 1210]",S8JW.tsv
the bake bean,3,242,"[241, 242]",S8JW.tsv
middle,1,248,"[88, 248, 985]",S8JW.tsv
fry egg,2,248,"[246, 248]",S8JW.tsv
the middle,2,486,"[248, 486, 985]",S8JW.tsv
relatively,1,266,"[95, 266]",S8JW.tsv
's baby,2,266,"[264, 266]",S8JW.tsv
cos we,2,268,"[138, 170, 268, 709]",S8JW.tsv
pub,1,268,"[143, 268]",S8JW.tsv
five months,2,268,"[267, 268]",S8JW.tsv
so it be,3,488,"[268, 488, 609, 830, 1051]",S8JW.tsv
so it,2,902,"[268, 625, 830, 902, 1051]",S8JW.tsv
take the,2,448,"[271, 448, 1028]",S8JW.tsv
and then we,3,615,"[271, 615]",S8JW.tsv
it's like a,3,928,"[276, 928, 1477]",S8JW.tsv
the fact that,3,540,"[330, 540, 709]",S8JW.tsv
either,1,337,"[226, 337, 1412, 1518]",S8JW.tsv
food,1,946,"[340, 946]",S8JW.tsv
have you,2,1316,"[347, 1074, 1316, 1466]",S8JW.tsv
bowl,1,378,"[371, 378]",S8JW.tsv
like must've,2,1360,"[378, 1360]",S8JW.tsv
loaf,1,615,"[380, 615]",S8JW.tsv
in the world,3,744,"[380, 744]",S8JW.tsv
day but,2,504,"[405, 504]",S8JW.tsv
we've do,2,408,"[194, 408]",S8JW.tsv
we do,2,413,"[136, 150, 413, 615, 945, 1477]",S8JW.tsv
we'll just,2,420,"[90, 420]",S8JW.tsv
oil,1,435,"[349, 435, 814]",S8JW.tsv
throw,1,899,"[435, 899, 903]",S8JW.tsv
be slightly,2,484,"[437, 484]",S8JW.tsv
one o'clock,2,491,"[486, 491]",S8JW.tsv
really like turkey,3,513,"[510, 513]",S8JW.tsv
because it's,2,516,"[371, 516]",S8JW.tsv
a long,2,928,"[523, 928]",S8JW.tsv
under,1,527,"[188, 527]",S8JW.tsv
think she'd,2,527,"[290, 527]",S8JW.tsv
you put,2,621,"[527, 621, 766]",S8JW.tsv
jacket potatoes,2,544,"[530, 544]",S8JW.tsv
mash,1,596,"[544, 596]",S8JW.tsv
ourselves,1,561,"[251, 561]",S8JW.tsv
the only,2,568,"[502, 568]",S8JW.tsv
your hand,2,1488,"[583, 1488]",S8JW.tsv
couscous,1,590,"[588, 590]",S8JW.tsv
with a bite,3,1157,"[588, 1157]",S8JW.tsv
about it,2,607,"[234, 607, 1248]",S8JW.tsv
you you,2,626,"[607, 626, 1262]",S8JW.tsv
at the bottom,3,616,"[615, 616]",S8JW.tsv
loaf tin,2,616,"[615, 616]",S8JW.tsv
like quite,2,619,"[170, 364, 619, 1087]",S8JW.tsv
parsnip,1,625,"[596, 613, 625]",S8JW.tsv
of parsnip,2,625,"[615, 623, 625]",S8JW.tsv
difficult,1,946,"[625, 946]",S8JW.tsv
heat,1,724,"[679, 695, 709, 723, 724, 739, 744]",S8JW.tsv
weird,1,775,"[679, 775, 1252, 1260]",S8JW.tsv
go back to,3,861,"[679, 861]",S8JW.tsv
your parents',2,1221,"[679, 1221]",S8JW.tsv
and it's,2,1183,"[691, 718, 1182, 1183]",S8JW.tsv
hours,1,695,"[366, 385, 695]",S8JW.tsv
it's just the fact that,5,695,"[540, 695]",S8JW.tsv
and then it,3,695,"[615, 695, 1268]",S8JW.tsv
the heat,2,724,"[695, 709, 724]",S8JW.tsv
your parent,2,741,"[695, 741, 1286, 1507]",S8JW.tsv
extension,1,707,"[706, 707]",S8JW.tsv
it it's,2,928,"[706, 928]",S8JW.tsv
it'll,1,863,"[709, 863]",S8JW.tsv
we put,2,1370,"[709, 1370]",S8JW.tsv
now and,2,1377,"[709, 1377]",S8JW.tsv
hot in,2,724,"[718, 724]",S8JW.tsv
like now,2,861,"[718, 861]",S8JW.tsv
now it's,2,861,"[718, 861]",S8JW.tsv
house be,2,1221,"[721, 1221]",S8JW.tsv
half the,2,1295,"[721, 1295]",S8JW.tsv
to it,2,886,"[723, 886, 1534]",S8JW.tsv
come on in the,4,735,"[724, 735]",S8JW.tsv
it to,2,735,"[724, 735, 1024, 1368, 1517]",S8JW.tsv
because you,2,946,"[735, 946]",S8JW.tsv
do try and,3,785,"[739, 785]",S8JW.tsv
it be just like,4,1371,"[739, 788, 1051, 1371]",S8JW.tsv
parent be,2,742,"[738, 741, 742, 745]",S8JW.tsv
own,1,745,"[506, 745]",S8JW.tsv
odd in their own ways,5,745,"[744, 745]",S8JW.tsv
think he be,3,751,"[502, 751]",S8JW.tsv
disappoint,1,751,"[749, 751, 1304]",S8JW.tsv
couple,1,753,"[138, 753, 906]",S8JW.tsv
couple of days,3,753,"[192, 753, 867]",S8JW.tsv
of a,2,753,"[265, 753, 1120]",S8JW.tsv
that one,2,1316,"[761, 1101, 1316]",S8JW.tsv
end up with,3,1376,"[761, 1376]",S8JW.tsv
full,1,763,"[194, 368, 763, 1456]",S8JW.tsv
i can't,2,909,"[766, 909, 1200, 1210, 1416, 1418]",S8JW.tsv
not take,2,770,"[90, 770]",S8JW.tsv
he's get,2,770,"[769, 770, 886]",S8JW.tsv
from the canteen,3,771,"[770, 771]",S8JW.tsv
canteen,1,773,"[771, 773]",S8JW.tsv
dish,1,778,"[590, 775, 778]",S8JW.tsv
it do,2,1326,"[778, 1326, 1331]",S8JW.tsv
brother,1,780,"[88, 486, 522, 780, 879, 1356, 1376]",S8JW.tsv
like oh we've,3,780,"[234, 780]",S8JW.tsv
my brother,2,1356,"[780, 879, 1356, 1376]",S8JW.tsv
my brother be,3,1376,"[780, 1376]",S8JW.tsv
dad,1,781,"[47, 781, 816, 920, 922]",S8JW.tsv
dad be,2,781,"[749, 781]",S8JW.tsv
and my,2,1376,"[781, 1376]",S8JW.tsv
that's quite good,3,782,"[399, 782]",S8JW.tsv
but yeah it be,4,788,"[143, 788]",S8JW.tsv
like a a,3,788,"[594, 788, 1210]",S8JW.tsv
a a,2,788,"[594, 788, 1210]",S8JW.tsv
a like,2,1326,"[788, 1326]",S8JW.tsv
we take,2,796,"[218, 796]",S8JW.tsv
no that's,2,800,"[183, 800]",S8JW.tsv
on a,2,819,"[371, 819, 1061, 1125]",S8JW.tsv
a work,2,824,"[823, 824]",S8JW.tsv
pool,1,826,"[823, 826]",S8JW.tsv
eleven,1,830,"[502, 504, 830]",S8JW.tsv
about that,2,832,"[694, 832, 1068]",S8JW.tsv
the land rover,3,838,"[837, 838]",S8JW.tsv
we would,2,1376,"[838, 1376]",S8JW.tsv
it would,2,843,"[663, 843, 1055]",S8JW.tsv
camera,1,849,"[47, 849]",S8JW.tsv
crazy,1,849,"[145, 150, 738, 849]",S8JW.tsv
spend,1,849,"[170, 849]",S8JW.tsv
most of,2,899,"[849, 899]",S8JW.tsv
museum,1,871,"[867, 871]",S8JW.tsv
a week,2,873,"[188, 867, 873]",S8JW.tsv
in one,2,873,"[290, 873]",S8JW.tsv
to sort of,3,873,"[526, 599, 873]",S8JW.tsv
one day a week,4,899,"[873, 899]",S8JW.tsv
and now,2,1377,"[873, 1377]",S8JW.tsv
and his,2,879,"[88, 879]",S8JW.tsv
he be a,3,879,"[95, 879]",S8JW.tsv
he's a,2,909,"[881, 909, 924]",S8JW.tsv
he's he's,2,1377,"[881, 1377]",S8JW.tsv
it as,2,883,"[601, 883]",S8JW.tsv
because of,2,889,"[484, 794, 889]",S8JW.tsv
not a,2,1529,"[889, 1529]",S8JW.tsv
he do,2,895,"[785, 895, 899]",S8JW.tsv
that or,2,1258,"[895, 1258]",S8JW.tsv
in the bin,3,903,"[902, 903, 1413]",S8JW.tsv
he just,2,928,"[903, 928, 1456]",S8JW.tsv
shirt,1,1416,"[903, 1416]",S8JW.tsv
they just,2,906,"[790, 906, 1368]",S8JW.tsv
like my mum,3,918,"[724, 918]",S8JW.tsv
can you,2,1039,"[918, 922, 1039]",S8JW.tsv
your dad,2,922,"[47, 749, 922]",S8JW.tsv
waist,1,928,"[922, 928]",S8JW.tsv
like an,2,953,"[162, 953, 1326, 1327]",S8JW.tsv
and your,2,985,"[290, 985, 1061, 1488]",S8JW.tsv
one i'm,2,1256,"[987, 1256]",S8JW.tsv
be like the,3,1025,"[530, 1025, 1101]",S8JW.tsv
the whole,2,1028,"[221, 534, 1028]",S8JW.tsv
whole,1,1028,"[221, 534, 1028]",S8JW.tsv
top,1,1028,"[623, 1028, 1448]",S8JW.tsv
glass,1,1028,"[785, 1028]",S8JW.tsv
the door,2,1028,"[816, 1028]",S8JW.tsv
start to,2,1260,"[1028, 1260, 1377]",S8JW.tsv
odd,1,1045,"[744, 1045, 1125, 1145]",S8JW.tsv
apparently,1,1045,"[869, 1045, 1264]",S8JW.tsv
would you know,3,1376,"[1045, 1376]",S8JW.tsv
have like,2,1047,"[90, 596, 615, 1047, 1184]",S8JW.tsv
that be like,3,1459,"[1049, 1101, 1459]",S8JW.tsv
so it be like,4,1051,"[609, 1051]",S8JW.tsv
you know you,3,1061,"[113, 1061]",S8JW.tsv
gotta,1,1061,"[234, 1061]",S8JW.tsv
then there be,3,1066,"[488, 1066]",S8JW.tsv
know about that,3,1066,"[694, 1066]",S8JW.tsv
be think,2,1070,"[861, 1070, 1083]",S8JW.tsv
mulberries be,2,1200,"[1082, 1200, 1203]",S8JW.tsv
well in,2,1083,"[197, 1083]",S8JW.tsv
isn't it so,3,1085,"[267, 399, 1085]",S8JW.tsv
bite that,2,1085,"[364, 1085]",S8JW.tsv
get enough,2,1085,"[573, 1085]",S8JW.tsv
it's only that,3,1085,"[946, 1085]",S8JW.tsv
like my,2,1101,"[724, 1101]",S8JW.tsv
fact,1,1107,"[540, 1107]",S8JW.tsv
just it,2,1115,"[88, 1115]",S8JW.tsv
bind,1,1117,"[599, 1117]",S8JW.tsv
get all,2,1117,"[886, 1117]",S8JW.tsv
force,1,1121,"[785, 1121]",S8JW.tsv
cope,1,1121,"[1039, 1121, 1489]",S8JW.tsv
so yeah it really,4,1324,"[1121, 1324]",S8JW.tsv
and it,2,1256,"[1123, 1256, 1262, 1371]",S8JW.tsv
cos they,2,1139,"[869, 1139]",S8JW.tsv
dunno how,2,1145,"[32, 1145]",S8JW.tsv
the mulberry,2,1159,"[1035, 1159]",S8JW.tsv
it be it be,4,1180,"[448, 1180]",S8JW.tsv
vegetarian,1,1180,"[502, 1180]",S8JW.tsv
it be it,3,1260,"[1180, 1260]",S8JW.tsv
in and,2,1370,"[1182, 1370]",S8JW.tsv
have all,2,1185,"[381, 1185]",S8JW.tsv
it which,2,1212,"[370, 1212]",S8JW.tsv
further,1,1218,"[218, 1218]",S8JW.tsv
and things,2,1266,"[170, 769, 775, 1266]",S8JW.tsv
like one,2,1104,"[486, 899, 1104, 1266]",S8JW.tsv
god,1,1371,"[1266, 1371, 1425, 1444]",S8JW.tsv
